Product Name,Product URL,Brand,Sale Price,Mrp,Discount Percentage,Number Of Ratings,Number Of Reviews,Upc,Star Rating,Ram
"SAMSUNG Galaxy A7 (Blue, 128 GB)",https://www.flipkart.com/samsung-galaxy-a7-blue-128-gb/p/itmf9bt8vvqyvaht?pid=MOBF9BT8VHGRAXFZ,SAMSUNG,19980,21990,9,3047,286,MOBF9BT8VHGRAXFZ,4.4,6 GB
"ViVO V11 (Nebula Purple, 64 GB)",https://www.flipkart.com/vivo-v11-nebula-purple-64-gb/p/itmfcxfhdyqbggw2?pid=MOBF9CY2EMGTYGU3,ViVO,19999,19999,0,17937,1751,MOBF9CY2EMGTYGU3,4.5,6 GB
"ViVO V11 (Starry Night Black, 64 GB)",https://www.flipkart.com/vivo-v11-starry-night-black-64-gb/p/itmfcxfhdyqbggw2?pid=MOBF9CY2SZPFE4BT,ViVO,19999,19999,0,17937,1751,MOBF9CY2SZPFE4BT,4.5,6 GB
"Huawei Nova 3i (Black, 128 GB)",https://www.flipkart.com/huawei-nova-3i-black-128-gb/p/itmf9ghngnfkwjrw?pid=MOBF9GC3TE7YCPHY,Huawei,21999,22566,2,125,6,MOBF9GC3TE7YCPHY,4.3,4 GB
"Mi A2 (Red, 64 GB)",https://www.flipkart.com/mi-a2-red-64-gb/p/itmfghsgjpn6rygd?pid=MOBF9GC7QRHR9Y6J,Mi,17499,17499,0,34333,2910,MOBF9GC7QRHR9Y6J,4.2,4 GB
"Redmi 6A (Black, 16 GB)",https://www.flipkart.com/redmi-6a-black-16-gb/p/itmfe8z8brbc6kyy?pid=MOBF9H95RFHUNBQZ,Redmi,7399,7399,0,54032,3728,MOBF9H95RFHUNBQZ,4.3,2 GB
"Redmi 6A (Gold, 16 GB)",https://www.flipkart.com/redmi-6a-gold-16-gb/p/itmfe8z8brbc6kyy?pid=MOBF9HGZGZBBA8RX,Redmi,6989,7499,6,54024,3728,MOBF9HGZGZBBA8RX,4.3,2 GB
"Redmi 6A (Black, 16 GB)",https://www.flipkart.com/redmi-6a-black-16-gb/p/itmfbyhyzzxpsdxm?pid=MOBF9M7THFNF73A2,Redmi,7499,7499,0,54024,3728,MOBF9M7THFNF73A2,4.3,2 GB
"mobiistar X1 Dual (Black, 32 GB)",https://www.flipkart.com/mobiistar-x1-dual-black-32-gb/p/itmf9peb2gr9vum5?pid=MOBF9P7B8H7PKC6W,mobiistar,7290,7290,0,345,40,MOBF9P7B8H7PKC6W,3.7,3 GB
"Tecno Camon I Sky 2 (Bordeaux Red, 16 GB)",https://www.flipkart.com/tecno-camon-sky-2-bordeaux-red-16-gb/p/itmf8wgphy9cdtvy?pid=MOBF9REVTSZF4BZZ,Tecno,10000,10000,0,352,41,MOBF9REVTSZF4BZZ,4.1,2 GB
"Infinix Hot S3X (Aqua Blue, 32 GB)",https://www.flipkart.com/infinix-hot-s3x-aqua-blue-32-gb/p/itmfaqv6agscjwyx?pid=MOBF9V6QKZSKT73X,Infinix,10999,10999,0,17440,2611,MOBF9V6QKZSKT73X,4.2,3 GB
"Infinix Hot S3X (Tradew Gray, 32 GB)",https://www.flipkart.com/infinix-hot-s3x-tradew-gray-32-gb/p/itmfaqv6agscjwyx?pid=MOBF9V6QY25HUTHX,Infinix,10999,10999,0,17440,2611,MOBF9V6QY25HUTHX,4.2,3 GB
"Redmi 6A (Blue, 16 GB)",https://www.flipkart.com/redmi-6a-blue-16-gb/p/itmfggjrdnrmscwf?pid=MOBF9Z2Z3YDBSF6V,Redmi,7409,7409,0,54032,3728,MOBF9Z2Z3YDBSF6V,4.3,2 GB
"Apple iPhone XR ((PRODUCT)RED, 128 GB) (Includes EarPods, Power Adapter)",https://www.flipkart.com/apple-iphone-xr-product-red-128-gb-includes-earpods-power-adapter/p/itmf9z7zbkvjzegf?pid=MOBF9Z7ZHQC23PWQ,Apple,41999,52900,20,79512,6796,MOBF9Z7ZHQC23PWQ,4.6,4 GB
"Apple iPhone XR (Black, 64 GB) (Includes EarPods, Power Adapter)",https://www.flipkart.com/apple-iphone-xr-black-64-gb-includes-earpods-power-adapter/p/itmf9z7zxu4uqyz2?pid=MOBF9Z7ZPHGV4GNH,Apple,39999,47900,16,79512,6796,MOBF9Z7ZPHGV4GNH,4.6,4 GB
"Apple iPhone XR (Coral, 128 GB) (Includes EarPods, Power Adapter)",https://www.flipkart.com/apple-iphone-xr-coral-128-gb-includes-earpods-power-adapter/p/itmf9z7zgxx5wgez?pid=MOBF9Z7ZS6GF5UAP,Apple,41999,52900,20,79582,6804,MOBF9Z7ZS6GF5UAP,4.6,4 GB
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)",https://www.flipkart.com/apple-iphone-xr-black-128-gb-includes-earpods-power-adapter/p/itmf9z7zhdgzwmzm?pid=MOBF9Z7ZYWNFGZUC,Apple,41999,52900,20,79512,6796,MOBF9Z7ZYWNFGZUC,4.6,3 GB
"Apple iPhone XR (White, 128 GB) (Includes EarPods, Power Adapter)",https://www.flipkart.com/apple-iphone-xr-white-128-gb-includes-earpods-power-adapter/p/itmf9z7zrz4tbhwm?pid=MOBF9Z7ZZY3HCDZZ,Apple,41999,52900,20,79512,6796,MOBF9Z7ZZY3HCDZZ,4.6,4 GB
"mobiistar E1 Selfie (Black, 32 GB)",https://www.flipkart.com/mobiistar-e1-selfie-black-32-gb/p/itmf9p7fvh4dhshk?pid=MOBF9Z84PNUGKBPB,mobiistar,6790,6790,0,535,62,MOBF9Z84PNUGKBPB,3.8,3 GB
"Tecno Camon I Air 2+ (Midnight Black, 32 GB)",https://www.flipkart.com/tecno-camon-air-2-midnight-black-32-gb/p/itmfa2rhzehhy2pr?pid=MOBFA2MCN6G7XT8E,Tecno,9700,9899,2,91,11,MOBFA2MCN6G7XT8E,4.2,2 GB
"Tecno Camon I Twin (Gold, 32 GB)",https://www.flipkart.com/tecno-camon-twin-gold-32-gb/p/itmf8b7gfeja8qrj?pid=MOBFA5FMHGSPRFB8,Tecno,10485,10490,0,134,8,MOBFA5FMHGSPRFB8,4.3,3 GB
"LG Q Stylus (Black, 32 GB)",https://www.flipkart.com/lg-q-stylus-black-32-gb/p/itmfag7hzzyfpzze?pid=MOBFA83ANCQQXQCH,LG,20000,20000,0,2608,553,MOBFA83ANCQQXQCH,3.8,3 GB
"Nokia 3.1 Plus (Blue, 32 GB)",https://www.flipkart.com/nokia-3-1-plus-blue-32-gb/p/itmfa97mf9fspkat?pid=MOBFA89WMDHFDGST,Nokia,12690,12690,0,4061,459,MOBFA89WMDHFDGST,4.2,3 GB
"Tecno Camon i Sky (midnight black, 16 GB)",https://www.flipkart.com/tecno-camon-sky-midnight-black-16-gb/p/itmf7fz8356rbkf2?pid=MOBFAG22GVH3KQYE,Tecno,8592,8592,0,248,24,MOBFAG22GVH3KQYE,4.1,2 GB
"SAMSUNG Galaxy A9 (Caviar Black, 128 GB)",https://www.flipkart.com/samsung-galaxy-a9-caviar-black-128-gb/p/itmfaj72gwnhmkrv?pid=MOBFAJ724YYKAMXR,SAMSUNG,28990,29490,1,568,67,MOBFAJ724YYKAMXR,4.3,8 GB
"SAMSUNG Galaxy A9 (Caviar Black, 128 GB)",https://www.flipkart.com/samsung-galaxy-a9-caviar-black-128-gb/p/itmfaj72a5vwbbgk?pid=MOBFAJ729HH2G8FY,SAMSUNG,19990,19990,0,916,68,MOBFAJ729HH2G8FY,4.4,6 GB
"Tecno Camon i 2x (Blue, 64 GB)",https://www.flipkart.com/tecno-camon-2x-blue-64-gb/p/itmfaj7yzefxxemb?pid=MOBFAJ7YECZZY4H6,Tecno,14074,14074,0,104,9,MOBFAJ7YECZZY4H6,4.6,4 GB
"Redmi Note 6 Pro (Blue, 64 GB)",https://www.flipkart.com/redmi-note-6-pro-blue-64-gb/p/itmd0ee82dbf1830?pid=MOBFAJB4AVPG87YK,Redmi,17999,17999,0,126437,11017,MOBFAJB4AVPG87YK,4.5,6 GB
"Redmi Note 6 Pro (Red, 64 GB)",https://www.flipkart.com/redmi-note-6-pro-red-64-gb/p/itmadbd624f136eb?pid=MOBFAJB4DZJRGMGV,Redmi,12900,12900,0,624363,53871,MOBFAJB4DZJRGMGV,4.5,4 GB
"Redmi Note 6 Pro (Rose Gold, 64 GB)",https://www.flipkart.com/redmi-note-6-pro-rose-gold-64-gb/p/itmadbd624f136eb?pid=MOBFAJB4FCW5FQZH,Redmi,12990,12990,0,126437,11017,MOBFAJB4FCW5FQZH,4.5,6 GB
"Redmi Note 6 Pro (Blue, 64 GB)",https://www.flipkart.com/redmi-note-6-pro-blue-64-gb/p/itmf93aa56274a88?pid=MOBFAJB4RSWTEYJJ,Redmi,12500,12500,0,624363,53871,MOBFAJB4RSWTEYJJ,4.5,4 GB
"GIONEE S11 Lite (Dark Blue, 32 GB)",https://www.flipkart.com/gionee-s11-lite-dark-blue-32-gb/p/itmfamgenzdcusau?pid=MOBFAMGE9CD7DRMW,GIONEE,7849,7849,0,6033,586,MOBFAMGE9CD7DRMW,4.1,4 GB
"GIONEE S11 Lite (Black, 32 GB)",https://www.flipkart.com/gionee-s11-lite-black-32-gb/p/itmfamgenzdcusau?pid=MOBFAMGEHCAQCTPR,GIONEE,7870,8200,4,6032,586,MOBFAMGEHCAQCTPR,4.1,4 GB
"GIONEE F205 (Black, 16 GB)",https://www.flipkart.com/gionee-f205-black-16-gb/p/itmfamgez8epmw55?pid=MOBFAMGEJGHZPP52,GIONEE,5990,5990,0,5132,504,MOBFAMGEJGHZPP52,4,2 GB
"GIONEE S11 Lite (Gold, 32 GB)",https://www.flipkart.com/gionee-s11-lite-gold-32-gb/p/itmfamgenzdcusau?pid=MOBFAMGESFHGPFZZ,GIONEE,7849,7849,0,6033,586,MOBFAMGESFHGPFZZ,4.1,4 GB
"Redmi 6A (Blue, 32 GB)",https://www.flipkart.com/redmi-6a-blue-32-gb/p/itmfggjrdnrmscwf?pid=MOBFAMZA2EHNAYE8,Redmi,7999,7999,0,54024,3728,MOBFAMZA2EHNAYE8,4.3,2 GB
"Redmi 6A (Rose Gold, 32 GB)",https://www.flipkart.com/redmi-6a-rose-gold-32-gb/p/itmfggjrdnrmscwf?pid=MOBFAMZB7HFYJUFX,Redmi,7999,7999,0,54032,3728,MOBFAMZB7HFYJUFX,4.3,2 GB
"Redmi 6A (Black, 32 GB)",https://www.flipkart.com/redmi-6a-black-32-gb/p/itmfggjrdnrmscwf?pid=MOBFAMZF2GJSXFMZ,Redmi,7999,7999,0,54032,3728,MOBFAMZF2GJSXFMZ,4.3,2 GB
"Tecno Camon i 2 (AQUA BLUE, 32 GB)",https://www.flipkart.com/tecno-camon-2-aqua-blue-32-gb/p/itmf7d7b633023f6?pid=MOBFAQ97YX38RG5B,Tecno,12333,12333,0,70,7,MOBFAQ97YX38RG5B,4.2,3 GB
"Tecno Camon i 2x (Black, 64 GB)",https://www.flipkart.com/tecno-camon-2x-black-64-gb/p/itmfaj7yzefxxemb?pid=MOBFAQ99HAZTDQQV,Tecno,12994,12999,0,104,9,MOBFAQ99HAZTDQQV,4.6,4 GB
"OPPO A83 (Champagne, 16 GB)",https://www.flipkart.com/oppo-a83-champagne-16-gb/p/itmfawnctfqfgxtj?pid=MOBFAWNCGKHSEMRD,OPPO,11000,11000,0,361,36,MOBFAWNCGKHSEMRD,4.2,2 GB
"Tecno Camon I Ace (Midnight Blue, 16 GB)",https://www.flipkart.com/tecno-camon-ace-midnight-blue-16-gb/p/itmf8wj5vz7czqkf?pid=MOBFAZWM8KR7VAC2,Tecno,7805,7805,0,460,49,MOBFAZWM8KR7VAC2,4.2,2 GB
"Infinix Note 5 Stylus (Charcoal Blue, 64 GB)",https://www.flipkart.com/infinix-note-5-stylus-charcoal-blue-64-gb/p/itmfb2byf2ghgesf?pid=MOBFB2BVN5YHYG8U,Infinix,16999,16999,0,2668,380,MOBFB2BVN5YHYG8U,3.9,4 GB
"OPPO A7 (Glaring Gold, 64 GB)",https://www.flipkart.com/oppo-a7-glaring-gold-64-gb/p/itmfb37gqa44nrzq?pid=MOBFB37G2GV8TZJY,OPPO,18990,18990,0,20348,1443,MOBFB37G2GV8TZJY,4.4,4 GB
"OPPO A7 (Glaze Blue, 64 GB)",https://www.flipkart.com/oppo-a7-glaze-blue-64-gb/p/itmfb37gqa44nrzq?pid=MOBFB37GDP8NJYXS,OPPO,18811,18811,0,20348,1443,MOBFB37GDP8NJYXS,4.4,4 GB
"ViVO Y95 (Starry Black, 64 GB)",https://www.flipkart.com/vivo-y95-starry-black-64-gb/p/itmfb39tfngheyj9?pid=MOBFB39T9PHMYDZW,ViVO,18990,18990,0,16645,1396,MOBFB39T9PHMYDZW,4.4,4 GB
"ViVO Y95 (Nebula Purple, 64 GB)",https://www.flipkart.com/vivo-y95-nebula-purple-64-gb/p/itmfffutjqyysgqp?pid=MOBFB39TY6VS2DUH,ViVO,18990,18990,0,16645,1396,MOBFB39TY6VS2DUH,4.4,4 GB
"OPPO R17 Pro (Emerald Green, 128 GB)",https://www.flipkart.com/oppo-r17-pro-emerald-green-128-gb/p/itmfbc9gwtdfcfbf?pid=MOBFBC9GUZ8VGMGE,OPPO,29999,29999,0,552,75,MOBFBC9GUZ8VGMGE,4.1,8 GB
"Redmi 6 Pro (Lake Blue, 32 GB)",https://www.flipkart.com/redmi-6-pro-lake-blue-32-gb/p/itmfdswrffgpqv7z?pid=MOBFBH5TCNPPGCEQ,Redmi,11299,11299,0,11132,813,MOBFBH5TCNPPGCEQ,4.3,3 GB
"Redmi 6 Pro (Black, 32 GB)",https://www.flipkart.com/redmi-6-pro-black-32-gb/p/itmfdswrffgpqv7z?pid=MOBFBH5TEXA3BVDZ,Redmi,11499,11499,0,11131,813,MOBFBH5TEXA3BVDZ,4.3,3 GB
"Redmi 6 Pro (Red, 64 GB)",https://www.flipkart.com/redmi-6-pro-red-64-gb/p/itmfdswrffgpqv7z?pid=MOBFBH5TGEWCTHKH,Redmi,13300,13300,0,10584,708,MOBFBH5TGEWCTHKH,4.3,4 GB
"Redmi 6 Pro (Red, 32 GB)",https://www.flipkart.com/redmi-6-pro-red-32-gb/p/itmfdswrffgpqv7z?pid=MOBFBH5TJDMD4GZN,Redmi,11259,11259,0,11132,813,MOBFBH5TJDMD4GZN,4.3,3 GB
"Redmi 6 Pro (Lake Blue, 64 GB)",https://www.flipkart.com/redmi-6-pro-lake-blue-64-gb/p/itmfdswrffgpqv7z?pid=MOBFBH5TN3NGYZFW,Redmi,12499,12499,0,10584,708,MOBFBH5TN3NGYZFW,4.3,4 GB
"SAMSUNG Galaxy S9 Plus (Burgundy Red, 64 GB)",https://www.flipkart.com/samsung-galaxy-s9-plus-burgundy-red-64-gb/p/itmfbtwzfy7kq5cy?pid=MOBFBM2FAGEB8F3X,SAMSUNG,70000,70000,0,38855,3862,MOBFBM2FAGEB8F3X,4.5,6 GB
"ViVO Y81i (Gold, 16 GB)",https://www.flipkart.com/vivo-y81i-gold-16-gb/p/itmfdy8zbhkzbhfv?pid=MOBFBQJHHGK5WJQV,ViVO,10990,10990,0,4148,338,MOBFBQJHHGK5WJQV,4.4,2 GB
"ViVO Y81i (Black, 16 GB)",https://www.flipkart.com/vivo-y81i-black-16-gb/p/itmfbqjhskrdz2mq?pid=MOBFBQJHZWUYPKUH,ViVO,9800,9800,0,4148,338,MOBFBQJHZWUYPKUH,4.4,2 GB
"LG V30+ (Black, 128 GB)",https://www.flipkart.com/lg-v30-black-128-gb/p/itmfbykggfbfbgnt?pid=MOBFBSXJS88HTYZF,LG,60000,60000,0,2545,519,MOBFBSXJS88HTYZF,4.3,4 GB
"POCO F1 (Armoured Edition, 128 GB)",https://www.flipkart.com/poco-f1-armoured-edition-128-gb/p/itmfbyd6nzexrpgk?pid=MOBFBYD6HGFZUNKS,POCO,17999,21499,16,243516,30152,MOBFBYD6HGFZUNKS,4.5,6 GB
"ViVO Y93 (Starry Black, 32 GB)",https://www.flipkart.com/vivo-y93-starry-black-32-gb/p/itmfcxfhhbnzascf?pid=MOBFBYKSNFY7PCRK,ViVO,15852,15852,0,3410,285,MOBFBYKSNFY7PCRK,4.4,4 GB
"ViVO Y93 (Nebula Purple, 32 GB)",https://www.flipkart.com/vivo-y93-nebula-purple-32-gb/p/itmfhzz8dqzzc8nz?pid=MOBFBYKSRZFCX2NS,ViVO,15990,15990,0,3410,285,MOBFBYKSRZFCX2NS,4.4,4 GB
"ViVO Y93 (Starry Black, 64 GB)",https://www.flipkart.com/vivo-y93-starry-black-64-gb/p/itmfeufphd3jzwxs?pid=MOBFC7592GQYHQEC,ViVO,14990,14990,0,9389,718,MOBFC7592GQYHQEC,4.4,3 GB
"ViVO Y93 (Nebula Purple, 64 GB)",https://www.flipkart.com/vivo-y93-nebula-purple-64-gb/p/itmfc759hucneczs?pid=MOBFC759MWVRC7YZ,ViVO,11990,11990,0,9389,718,MOBFC759MWVRC7YZ,4.4,3 GB
"OPPO A7 (Glaze Blue, 64 GB)",https://www.flipkart.com/oppo-a7-glaze-blue-64-gb/p/itmfb37gqa44nrzq?pid=MOBFCKHGARWBSFRZ,OPPO,14999,15999,6,2862,229,MOBFCKHGARWBSFRZ,4.3,3 GB
"OPPO A7 (Glaring Gold, 64 GB)",https://www.flipkart.com/oppo-a7-glaring-gold-64-gb/p/itmfb37gqa44nrzq?pid=MOBFCKHGSCJFNPRP,OPPO,16999,16999,0,2862,229,MOBFCKHGSCJFNPRP,4.3,3 GB
"realme 1 (Moonlight Silver, 128 GB)",https://www.flipkart.com/realme-1-moonlight-silver-128-gb/p/itmfdxh8sbzwmbak?pid=MOBFCXXASHUKFHZG,realme,10990,14990,26,360,40,MOBFCXXASHUKFHZG,4.3,6 GB
"realme 1 (Diamond Black, 128 GB)",https://www.flipkart.com/realme-1-diamond-black-128-gb/p/itmfczfpbfgxfj9v?pid=MOBFCY2WKVSFWWQZ,realme,10999,14990,26,360,40,MOBFCY2WKVSFWWQZ,4.3,6 GB
"realme 1 (Diamond Red, 32 GB)",https://www.flipkart.com/realme-1-diamond-red-32-gb/p/itmfdxh8sbzwmbak?pid=MOBFCY7GG7GBBFWZ,realme,11900,12990,8,0,0,MOBFCY7GG7GBBFWZ,0,3 GB
"realme 1 (Diamond Red, 64 GB)",https://www.flipkart.com/realme-1-diamond-red-64-gb/p/itmfdxh8sbzwmbak?pid=MOBFCY7GUAZKFKGU,realme,10299,13493,23,247,18,MOBFCY7GUAZKFKGU,4.3,4 GB
"realme 1 (Diamond Black, 32 GB)",https://www.flipkart.com/realme-1-diamond-black-32-gb/p/itmfdxh8sbzwmbak?pid=MOBFCY7HHM6HUQKF,realme,11990,12990,7,0,0,MOBFCY7HHM6HUQKF,0,3 GB
"realme 1 (Black, 64 GB)",https://www.flipkart.com/realme-1-black-64-gb/p/itmfdxh8sbzwmbak?pid=MOBFCY7HXZGYEUAZ,realme,10990,14990,26,247,18,MOBFCY7HXZGYEUAZ,4.3,4 GB
"realme 1 (Moonlight Silver, 32 GB)",https://www.flipkart.com/realme-1-moonlight-silver-32-gb/p/itmfczfpbfgxfj9v?pid=MOBFCY7HZYPFECHJ,realme,10999,12990,15,0,0,MOBFCY7HZYPFECHJ,0,3 GB
"ViVO Y91 (Ocean Blue, 32 GB)",https://www.flipkart.com/vivo-y91-ocean-blue-32-gb/p/itmfczz3khzx4wja?pid=MOBFCZZ3VXXC8PUD,ViVO,11990,11990,0,6099,552,MOBFCZZ3VXXC8PUD,4.4,2 GB
"ViVO Y91 (Starry Black, 32 GB)",https://www.flipkart.com/vivo-y91-starry-black-32-gb/p/itmfczz3khzx4wja?pid=MOBFCZZ3Z5Z6YYUR,ViVO,11990,11990,0,6099,552,MOBFCZZ3Z5Z6YYUR,4.4,2 GB
"Mi A2 (Red, 128 GB)",https://www.flipkart.com/mi-a2-red-128-gb/p/itmfghsgrkphksag?pid=MOBFD94CUVXZYMZH,Mi,20500,20500,0,3073,282,MOBFD94CUVXZYMZH,4.1,6 GB
"Coolpad Mega 5M (Black, 16 GB)",https://www.flipkart.com/coolpad-mega-5m-black-16-gb/p/itmc6c88c5c75f54?pid=MOBFDCH4E8EQB4NG,Coolpad,4099,4099,0,1484,135,MOBFDCH4E8EQB4NG,3.6,1 GB
"Coolpad Mega 5M (Gold, 16 GB)",https://www.flipkart.com/coolpad-mega-5m-gold-16-gb/p/itmc6c88c5c75f54?pid=MOBFDCHXGVF4RP9G,Coolpad,3999,3999,0,1484,135,MOBFDCHXGVF4RP9G,3.6,1 GB
"Coolpad Mega 5M (Blue, 16 GB)",https://www.flipkart.com/coolpad-mega-5m-blue-16-gb/p/itmc6c88c5c75f54?pid=MOBFDCHZNZQJNAGZ,Coolpad,4099,4099,0,1484,135,MOBFDCHZNZQJNAGZ,3.6,1 GB
"Coolpad Mega 5C (Grey, 16 GB)",https://www.flipkart.com/coolpad-mega-5c-grey-16-gb/p/itmfddfvhejsjzrq?pid=MOBFDCKHS7KNYFRN,Coolpad,4340,4470,2,401,47,MOBFDCKHS7KNYFRN,3.6,1 GB
"Coolpad Mega 5 (Champagne Gold, 32 GB)",https://www.flipkart.com/coolpad-mega-5-champagne-gold-32-gb/p/itmee907ba739456?pid=MOBFDCMKPW2RPPPC,Coolpad,5999,5999,0,1906,170,MOBFDCMKPW2RPPPC,3.6,3 GB
"I Kall K8 NEW (Blue, 16 GB)",https://www.flipkart.com/kall-k8-new-blue-16-gb/p/itmfdg2yye4a6z9m?pid=MOBFDHTKG2FETVEJ,IKall,4170,4299,3,2214,206,MOBFDHTKG2FETVEJ,3.4,2 GB
"ViVO V15 Pro (Topaz Blue, 128 GB)",https://www.flipkart.com/vivo-v15-pro-topaz-blue-128-gb/p/itmfdhvqt5kdy2gx?pid=MOBFDHVQWZHAJTWX,ViVO,18990,18990,0,30928,2842,MOBFDHVQWZHAJTWX,4.5,6 GB
"ViVO V15 Pro (Ruby Red, 128 GB)",https://www.flipkart.com/vivo-v15-pro-ruby-red-128-gb/p/itmffmh3damhbuga?pid=MOBFDHVQXCDJFDHN,ViVO,32990,32990,0,30932,2842,MOBFDHVQXCDJFDHN,4.5,6 GB
"Tecno Camon i 2x (Gold, 64 GB)",https://www.flipkart.com/tecno-camon-2x-gold-64-gb/p/itmfaj7yzefxxemb?pid=MOBFDNAV3M7YFYZW,Tecno,14058,14058,0,104,9,MOBFDNAV3M7YFYZW,4.6,4 GB
"SAMSUNG Galaxy S10 Plus (Ceramic Black, 512 GB)",https://www.flipkart.com/samsung-galaxy-s10-plus-ceramic-black-512-gb/p/itmfdyp69zhpygfz?pid=MOBFDNHAEBRVM7NZ,SAMSUNG,91900,91900,0,1203,125,MOBFDNHAEBRVM7NZ,4.6,8 GB
"SAMSUNG Galaxy S10 (Prism White, 512 GB)",https://www.flipkart.com/samsung-galaxy-s10-prism-white-512-gb/p/itmfdyp6ydvhczvg?pid=MOBFDNHARGTYX5YG,SAMSUNG,92000,92000,0,1795,186,MOBFDNHARGTYX5YG,4.6,8 GB
"SAMSUNG Galaxy S10 (Prism Blue, 128 GB)",https://www.flipkart.com/samsung-galaxy-s10-prism-blue-128-gb/p/itmfdyp6pajfhsvf?pid=MOBFDNHAYZYR5VXE,SAMSUNG,71000,71000,0,1795,186,MOBFDNHAYZYR5VXE,4.6,8 GB
"Itel A44 Air (Blusher Gold, 8 GB)",https://www.flipkart.com/itel-a44-air-blusher-gold-8-gb/p/itmfdnp7v64kdcgc?pid=MOBFDNHWKACUQVTE,Itel,5999,5999,0,301,32,MOBFDNHWKACUQVTE,4.1,1 GB
"SAMSUNG Galaxy S10 Plus (Ceramic White, 1 TB)",https://www.flipkart.com/samsung-galaxy-s10-plus-ceramic-white-1-tb/p/itmfdyp6yc3fu2fg?pid=MOBFDNMZC29CBUPF,SAMSUNG,117990,117990,0,23,5,MOBFDNMZC29CBUPF,4.5,12 GB
"Redmi 6 Pro (Rose Gold, 64 GB)",https://www.flipkart.com/redmi-6-pro-rose-gold-64-gb/p/itmfdswrffgpqv7z?pid=MOBFDPHB7QWGPJKZ,Redmi,12999,12999,0,10584,708,MOBFDPHB7QWGPJKZ,4.3,4 GB
"Redmi 6 Pro (Rose Gold, 32 GB)",https://www.flipkart.com/redmi-6-pro-rose-gold-32-gb/p/itmfdswrffgpqv7z?pid=MOBFDPHD7DEPCYFQ,Redmi,8999,8999,0,11132,813,MOBFDPHD7DEPCYFQ,4.3,3 GB
"Panasonic P85 NXT (Black, 16 GB)",https://www.flipkart.com/panasonic-p85-nxt-black-16-gb/p/itmfdt2ttekh5m8w?pid=MOBFDS5HU2EHWD2Q,Panasonic,5999,5999,0,4321,503,MOBFDS5HU2EHWD2Q,3.9,2 GB
"Panasonic P85 NXT (Blue, 16 GB)",https://www.flipkart.com/panasonic-p85-nxt-blue-16-gb/p/itmfdt2ttekh5m8w?pid=MOBFDV8K346K6RW7,Panasonic,5999,5999,0,4321,503,MOBFDV8K346K6RW7,3.9,2 GB
"Tecno Camon I Click 2 (Midnight Black, 64 GB)",https://www.flipkart.com/tecno-camon-click-2-midnight-black-64-gb/p/itmfdwn8yuykd99q?pid=MOBFDWKY4FGUTKFW,Tecno,14934,14934,0,623,62,MOBFDWKY4FGUTKFW,4.2,4 GB
"Tecno Camon i ACE 2 (Midnight Blue, 32 GB)",https://www.flipkart.com/tecno-camon-ace-2-midnight-blue-32-gb/p/itmffthj6pc5wbxh?pid=MOBFDXEZJGXBFNS3,Tecno,8475,8475,0,231,20,MOBFDXEZJGXBFNS3,4.2,2 GB
"Tecno Camon i ACE 2 (Champagne Gold, 32 GB)",https://www.flipkart.com/tecno-camon-ace-2-champagne-gold-32-gb/p/itmffthj6pc5wbxh?pid=MOBFDXEZZ8PRWAH4,Tecno,8354,8354,0,231,20,MOBFDXEZZ8PRWAH4,4.2,2 GB
"Redmi Note 7 Pro (Black, 64 GB)",https://www.flipkart.com/redmi-note-7-pro-black-64-gb/p/itm410bac3ec336c?pid=MOBFDXZ36Y4DJBGM,Redmi,14500,14500,0,843354,72798,MOBFDXZ36Y4DJBGM,4.5,4 GB
"Redmi Note 7 Pro (Blue, 64 GB)",https://www.flipkart.com/redmi-note-7-pro-blue-64-gb/p/itm410bac3ec336c?pid=MOBFDXZ376XRTZXH,Redmi,14500,14500,0,843354,72798,MOBFDXZ376XRTZXH,4.5,4 GB
"Redmi Note 7 (Onyx Black, 64 GB)",https://www.flipkart.com/redmi-note-7-onyx-black-64-gb/p/itme61694ad69e1a?pid=MOBFDXZ39EGFJDFJ,Redmi,13490,13490,0,178166,16583,MOBFDXZ39EGFJDFJ,4.5,4 GB
"Redmi Note 7 Pro (Space Black, 128 GB)",https://www.flipkart.com/redmi-note-7-pro-space-black-128-gb/p/itmfdxz6j7sdhf4c?pid=MOBFDXZ3TFDKZYHU,Redmi,16200,16200,0,315541,26416,MOBFDXZ3TFDKZYHU,4.4,6 GB
"Redmi Note 7 Pro (Neptune Blue, 128 GB)",https://www.flipkart.com/redmi-note-7-pro-neptune-blue-128-gb/p/itmffdudreuhph5y?pid=MOBFDXZ3Z8WBPDWK,Redmi,16200,16200,0,315541,26416,MOBFDXZ3Z8WBPDWK,4.4,6 GB
"OPPO K1 (Piano Black, 64 GB)",https://www.flipkart.com/oppo-k1-piano-black-64-gb/p/itmfdy9keddxqvbt?pid=MOBFDY9KSZFK5RDZ,OPPO,14990,18990,21,75026,7713,MOBFDY9KSZFK5RDZ,4.4,4 GB
"Coolpad Cool 3 (Midnight Blue, 16 GB)",https://www.flipkart.com/coolpad-cool-3-midnight-blue-16-gb/p/itmfgbgbdt5r8sgq?pid=MOBFDYPG8JRVRB68,Coolpad,6499,6499,0,8561,856,MOBFDYPG8JRVRB68,3.8,2 GB
